Store ID,Employees,Store Size,Country,City,State,Postal Code,Region
FUR-FU-10003798,48,Small,United States,Los Angeles,California,90004,West
OFF-AR-10002704,43,Small,United States,Chicago,Illinois,60610,Central
TEC-AC-10002942,61,Large,United States,Gilbert,Arizona,85234,West
TEC-MA-10001016,26,Medium,United States,Springfield,Virginia,22153,South
TEC-AC-10001553,60,Medium,United States,New York City,New York,10009,East
FUR-FU-10001215,27,Small,United States,Memphis,Tennessee,38109,South
OFF-PA-10002499,56,Large,United States,Houston,Texas,77041,Central
TEC-PH-10003215,54,Large,United States,Decatur,Alabama,35601,South
OFF-LA-10002945,58,Medium,United States,San Francisco,California,94122,West
OFF-AR-10002766,21,Small,United States,Durham,North Carolina,27707,South
TEC-PH-10004434,66,Large,United States,Chicago,Illinois,60623,Central
FUR-BO-10000711,70,Medium,United States,Rochester,Minnesota,55901,Central
OFF-BI-10001120,25,Small,United States,Houston,Texas,77095,Central
OFF-AP-10004655,53,Medium,United States,Los Angeles,California,90036,West
FUR-BO-10004360,52,Large,United States,Minneapolis,Minnesota,55407,Central
TEC-AC-10000199,21,Small,United States,Portland,Oregon,97206,West
TEC-MA-10001127,49,Medium,United States,New York City,New York,10009,East
OFF-AR-10001227,57,Medium,United States,San Francisco,California,94122,West
FUR-CH-10000229,68,Large,United States,Saint Paul,Minnesota,55106,Central
FUR-BO-10002853,64,Large,United States,Chicago,Illinois,60610,Central
OFF-PA-10004022,38,Large,United States,Rochester,Minnesota,55901,Central
OFF-PA-10004248,45,Small,United States,Aurora,Colorado,80013,West
OFF-PA-10001363,31,Small,United States,Charlotte,North Carolina,28205,South
OFF-BI-10003876,32,Small,United States,Orland Park,Illinois,60462,Central
OFF-EN-10004007,45,Large,United States,New York City,New York,10035,East
FUR-BO-10003894,39,Small,United States,Urbandale,Iowa,50322,Central
TEC-MA-10001570,26,Small,United States,Columbus,Ohio,43229,East
FUR-FU-10003930,23,Small,United States,Seattle,Washington,98103,West
OFF-PA-10000232,46,Large,United States,Bristol,Tennessee,37620,South
OFF-AR-10001972,42,Small,United States,Wilmington,Delaware,19805,East
OFF-AR-10004587,45,Large,United States,Houston,Texas,77041,Central
OFF-AP-10001366,40,Small,United States,Bloomington,Illinois,61701,Central
OFF-BI-10000216,55,Medium,United States,Phoenix,Arizona,85023,West
TEC-MA-10001047,22,Small,United States,Los Angeles,California,90004,West
OFF-LA-10003720,28,Small,United States,Columbus,Ohio,43229,East
TEC-MA-10003246,51,Small,United States,Roseville,California,95661,West
FUR-FU-10000175,49,Small,United States,Philadelphia,Pennsylvania,19140,East
OFF-PA-10000556,22,Small,United States,San Francisco,California,94122,West
TEC-AC-10003237,69,Large,United States,Independence,Missouri,64055,Central
OFF-EN-10003068,28,Medium,United States,Pasadena,California,91104,West
FUR-FU-10004053,64,Large,United States,Newark,Ohio,43055,East
OFF-PA-10000565,33,Small,United States,Franklin,Wisconsin,53132,Central
OFF-LA-10000414,32,Small,United States,Scottsdale,Arizona,85254,West
OFF-AP-10002998,30,Medium,United States,San Jose,California,95123,West
FUR-BO-10004690,23,Small,United States,Seattle,Washington,98105,West
OFF-AR-10002445,50,Medium,United States,Seattle,Washington,98115,West
FUR-BO-10003546,34,Medium,United States,Edmond,Oklahoma,73034,Central
FUR-TA-10003392,59,Medium,United States,Los Angeles,California,90045,West
OFF-AR-10003217,62,Medium,United States,Philadelphia,Pennsylvania,19134,East
OFF-ST-10001932,51,Medium,United States,Carlsbad,New Mexico,88220,West
OFF-AR-10001761,38,Medium,United States,Seattle,Washington,98115,West
OFF-EN-10003567,28,Medium,United States,San Antonio,Texas,78207,Central
OFF-PA-10003022,44,Medium,United States,Los Angeles,California,90004,West
FUR-TA-10004442,60,Large,United States,Chicago,Illinois,60623,Central
OFF-ST-10000129,40,Small,United States,Houston,Texas,77036,Central
OFF-PA-10004948,34,Medium,United States,New York City,New York,10009,East
OFF-PA-10001725,42,Medium,United States,Decatur,Illinois,62521,Central
TEC-PH-10000213,61,Medium,United States,Monroe,Louisiana,71203,South
OFF-PA-10000807,25,Small,United States,Fairfield,Connecticut,6824,East
OFF-ST-10003805,42,Large,United States,Los Angeles,California,90032,West
OFF-PA-10004353,68,Medium,United States,Grand Prairie,Texas,75051,Central
OFF-EN-10004206,40,Medium,United States,New York City,New York,10035,East
OFF-LA-10003388,45,Small,United States,Redlands,California,92374,West
TEC-PH-10000193,36,Medium,United States,Hamilton,Ohio,45011,East
FUR-FU-10002111,30,Small,United States,Westfield,New Jersey,7090,East
OFF-ST-10000885,30,Medium,United States,Philadelphia,Pennsylvania,19120,East
OFF-PA-10002709,46,Medium,United States,Akron,Ohio,44312,East
FUR-FU-10003424,34,Small,United States,Denver,Colorado,80219,West
OFF-BI-10003718,29,Medium,United States,Dallas,Texas,75220,Central
FUR-FU-10002508,23,Medium,United States,Franklin,Tennessee,37064,South
OFF-AP-10004052,21,Small,United States,Whittier,California,90604,West
OFF-PA-10003134,49,Large,United States,Saginaw,Michigan,48601,Central
FUR-FU-10000719,65,Large,United States,Dallas,Texas,75220,Central
FUR-BO-10003893,41,Medium,United States,Medina,Ohio,44256,East
TEC-CO-10001943,32,Medium,United States,Los Angeles,California,90032,West
FUR-CH-10000749,37,Medium,United States,Dublin,Ohio,43017,East
OFF-PA-10003228,46,Small,United States,Detroit,Michigan,48227,Central
TEC-AC-10001542,55,Large,United States,Columbia,Tennessee,38401,South
TEC-AC-10004877,38,Medium,United States,Charlotte,North Carolina,28205,South
TEC-PH-10001305,28,Medium,United States,Santa Clara,California,95051,West
OFF-PA-10000483,39,Medium,United States,Chicago,Illinois,60610,Central
TEC-AC-10000487,21,Small,United States,Lakeville,Minnesota,55044,Central
TEC-AC-10002018,63,Large,United States,San Francisco,California,94109,West
OFF-PA-10004381,57,Large,United States,San Diego,California,92037,West
OFF-EN-10001453,55,Medium,United States,New York City,New York,10024,East
OFF-SU-10001212,37,Medium,United States,Chicago,Illinois,60623,Central
OFF-BI-10000201,44,Medium,United States,New York City,New York,10009,East
TEC-AC-10004396,61,Large,United States,Pasadena,Texas,77506,Central
OFF-AR-10002467,40,Small,United States,Houston,Texas,77036,Central
FUR-FU-10002813,31,Small,United States,Chicago,Illinois,60610,Central
TEC-MA-10000752,62,Large,United States,Brentwood,California,94513,West
FUR-FU-10004845,64,Large,United States,Chapel Hill,North Carolina,27514,South
OFF-FA-10000840,51,Medium,United States,Cincinnati,Ohio,45231,East
OFF-AR-10001231,59,Medium,United States,San Francisco,California,94110,West
TEC-PH-10004875,53,Large,United States,Inglewood,California,90301,West
FUR-CH-10001802,35,Small,United States,Philadelphia,Pennsylvania,19140,East
TEC-PH-10003356,43,Small,United States,Los Angeles,California,90004,West
OFF-AP-10002670,31,Medium,United States,Tamarac,Florida,33319,South
OFF-FA-10003485,50,Medium,United States,Columbus,Ohio,43229,East
OFF-AP-10000390,41,Small,United States,Colorado Springs,Colorado,80906,West
OFF-PA-10002764,61,Large,United States,New York City,New York,10024,East
OFF-PA-10000143,60,Large,United States,Lakewood,New Jersey,8701,East
TEC-MA-10000045,24,Small,United States,Arlington,Virginia,22204,South
OFF-ST-10000136,46,Medium,United States,Arvada,Colorado,80004,West
TEC-PH-10004522,45,Large,United States,Hackensack,New Jersey,7601,East
TEC-PH-10002584,31,Small,United States,Saint Petersburg,Florida,33710,South
FUR-CH-10004626,23,Small,United States,Philadelphia,Pennsylvania,19143,East
TEC-PH-10000562,48,Large,United States,New York City,New York,10024,East
FUR-FU-10001025,56,Large,United States,Long Beach,California,90805,West
OFF-LA-10004178,48,Large,United States,Hesperia,California,92345,West
OFF-PA-10003797,30,Small,United States,Murfreesboro,Tennessee,37130,South
OFF-EN-10003448,51,Medium,United States,Philadelphia,Pennsylvania,19143,East
OFF-AP-10000938,46,Medium,United States,Philadelphia,Pennsylvania,19134,East
OFF-SU-10004737,32,Small,United States,Los Angeles,California,90045,West
FUR-TA-10001691,54,Small,United States,San Francisco,California,94122,West
TEC-MA-10003173,23,Small,United States,San Francisco,California,94122,West
OFF-LA-10000305,68,Large,United States,Lowell,Massachusetts,1852,East
TEC-PH-10002583,64,Medium,United States,New York City,New York,10009,East
OFF-AR-10003876,42,Large,United States,New York City,New York,10035,East
OFF-PA-10003063,70,Large,United States,Columbus,Georgia,31907,South
OFF-PA-10003302,65,Large,United States,New York City,New York,10009,East
TEC-MA-10000423,21,Medium,United States,San Francisco,California,94109,West
TEC-AC-10004992,68,Large,United States,Manchester,Connecticut,6040,East
OFF-BI-10004099,63,Large,United States,Harlingen,Texas,78550,Central
OFF-PA-10001215,30,Small,United States,Tucson,Arizona,85705,West
TEC-AC-10003870,63,Large,United States,Quincy,Illinois,62301,Central
OFF-AP-10000275,61,Medium,United States,Franklin,Massachusetts,2038,East
FUR-FU-10003192,33,Small,United States,Houston,Texas,77095,Central
OFF-PA-10000859,49,Medium,United States,San Francisco,California,94109,West
OFF-AR-10000614,31,Small,United States,Taylor,Michigan,48180,Central
OFF-FA-10000089,69,Large,United States,Pembroke Pines,Florida,33024,South
FUR-TA-10001771,59,Large,United States,Philadelphia,Pennsylvania,19140,East
FUR-CH-10002044,41,Medium,United States,Cincinnati,Ohio,45231,East
FUR-TA-10001086,66,Medium,United States,New York City,New York,10009,East
OFF-PA-10000048,29,Small,United States,Des Moines,Washington,98198,West
TEC-MA-10002109,48,Large,United States,Peoria,Illinois,61604,Central
OFF-PA-10003036,53,Medium,United States,Las Vegas,Nevada,89115,West
TEC-PH-10001870,23,Medium,United States,Warwick,Rhode Island,2886,East
OFF-ST-10002182,34,Small,United States,Houston,Texas,77036,Central
TEC-PH-10001468,20,Medium,United States,Miami,Florida,33180,South
OFF-AR-10004010,26,Small,United States,New York City,New York,10024,East
OFF-ST-10003572,20,Small,United States,San Francisco,California,94110,West
OFF-ST-10003994,35,Medium,United States,Seattle,Washington,98105,West
FUR-CH-10001545,31,Small,United States,Huntington Beach,California,92646,West
FUR-FU-10004245,61,Medium,United States,Los Angeles,California,90004,West
OFF-EN-10002592,55,Large,United States,Lawrence,Massachusetts,1841,East
OFF-AR-10000914,65,Large,United States,Jackson,Mississippi,39212,South
OFF-LA-10003498,52,Small,United States,New Rochelle,New York,10801,East
TEC-MA-10003329,21,Small,United States,San Antonio,Texas,78207,Central
FUR-FU-10000747,45,Medium,United States,Gastonia,North Carolina,28052,South
TEC-PH-10004100,39,Small,United States,Jacksonville,Florida,32216,South
OFF-ST-10000636,62,Large,United States,Chicago,Illinois,60623,Central
TEC-PH-10003174,35,Small,United States,Houston,Texas,77070,Central
OFF-PA-10001497,41,Medium,United States,Columbus,Indiana,47201,Central
OFF-PA-10001952,57,Large,United States,Auburn,New York,13021,East
OFF-SU-10004661,39,Medium,United States,Akron,Ohio,44312,East
OFF-PA-10001826,56,Medium,United States,Concord,California,94521,West
TEC-MA-10001031,40,Small,United States,Phoenix,Arizona,85023,West
TEC-MA-10003176,61,Large,United States,Park Ridge,Illinois,60068,Central
TEC-AC-10002647,41,Small,United States,Lindenhurst,New York,11757,East
TEC-PH-10002114,56,Medium,United States,San Francisco,California,94110,West
OFF-PA-10001593,66,Large,United States,Troy,New York,12180,East
TEC-AC-10004803,20,Small,United States,New York City,New York,10024,East
OFF-PA-10001801,68,Large,United States,San Diego,California,92024,West
TEC-PH-10000127,44,Small,United States,New York City,New York,10024,East
OFF-AP-10001564,67,Medium,United States,Los Angeles,California,90045,West
TEC-AC-10004595,41,Large,United States,Chicago,Illinois,60610,Central
FUR-FU-10002874,30,Medium,United States,Huntsville,Texas,77340,Central
FUR-FU-10003489,64,Medium,United States,Rochester,New York,14609,East
TEC-MA-10002073,52,Small,United States,Seattle,Washington,98115,West
TEC-PH-10004006,35,Large,United States,Memphis,Tennessee,38109,South
OFF-BI-10000279,26,Small,United States,Fayetteville,Arkansas,72701,South
OFF-PA-10000300,50,Large,United States,Parker,Colorado,80134,West
OFF-BI-10004308,42,Medium,United States,Atlanta,Georgia,30318,South
TEC-PH-10004080,50,Medium,United States,Gladstone,Missouri,64118,Central
OFF-PA-10001260,54,Medium,United States,Los Angeles,California,90049,West
OFF-ST-10004946,23,Small,United States,Houston,Texas,77041,Central
OFF-PA-10002109,45,Medium,United States,Detroit,Michigan,48234,Central
TEC-MA-10004255,65,Large,United States,Lawrence,Massachusetts,1841,East
FUR-FU-10003095,54,Large,United States,Lakeland,Florida,33801,South
FUR-FU-10000820,39,Medium,United States,Philadelphia,Pennsylvania,19134,East
TEC-MA-10002930,63,Large,United States,Los Angeles,California,90036,West
OFF-PA-10003205,26,Small,United States,Los Angeles,California,90032,West
OFF-LA-10002368,57,Large,United States,Montgomery,Alabama,36116,South
TEC-MA-10003230,63,Large,United States,Mesa,Arizona,85204,West
OFF-PA-10000295,53,Small,United States,Chicago,Illinois,60653,Central
OFF-SU-10004884,39,Small,United States,Henderson,Kentucky,42420,South
FUR-FU-10002240,45,Large,United States,Green Bay,Wisconsin,54302,Central
FUR-FU-10001057,35,Medium,United States,Springfield,Ohio,45503,East
FUR-CH-10002073,28,Small,United States,New York City,New York,10035,East
OFF-AP-10003278,69,Medium,United States,San Francisco,California,94110,West
TEC-PH-10002070,70,Large,United States,Houston,Texas,77070,Central
FUR-FU-10000277,31,Medium,United States,Wilmington,North Carolina,28403,South
TEC-AC-10004420,55,Large,United States,Los Angeles,California,90045,West
TEC-PH-10004094,55,Large,United States,San Francisco,California,94110,West
TEC-MA-10002790,53,Medium,United States,Tampa,Florida,33614,South
OFF-AP-10001634,52,Large,United States,Seattle,Washington,98105,West
OFF-PA-10001837,64,Medium,United States,Los Angeles,California,90008,West
OFF-AR-10003896,24,Small,United States,Seattle,Washington,98105,West
OFF-BI-10002897,42,Medium,United States,New York City,New York,10024,East
OFF-PA-10001243,66,Large,United States,Marysville,Washington,98270,West
FUR-FU-10003806,44,Medium,United States,Long Beach,California,90805,West
TEC-MA-10000904,36,Small,United States,Chicago,Illinois,60610,Central
OFF-LA-10002473,51,Large,United States,Los Angeles,California,90004,West
FUR-FU-10003374,28,Medium,United States,Denver,Colorado,80219,West
TEC-MA-10001856,66,Large,United States,Richmond,Kentucky,40475,South
OFF-ST-10003641,50,Large,United States,Salem,Oregon,97301,West
OFF-AR-10004707,64,Large,United States,Laredo,Texas,78041,Central
TEC-MA-10004086,41,Small,United States,San Diego,California,92024,West
TEC-MA-10001695,48,Medium,United States,Philadelphia,Pennsylvania,19134,East
FUR-FU-10002506,63,Large,United States,Philadelphia,Pennsylvania,19120,East
TEC-AC-10004518,36,Large,United States,Tampa,Florida,33614,South
OFF-AP-10000027,55,Medium,United States,Philadelphia,Pennsylvania,19134,East
OFF-PA-10002558,29,Small,United States,Dallas,Texas,75217,Central
TEC-AC-10000926,35,Medium,United States,Philadelphia,Pennsylvania,19143,East
OFF-PA-10001846,41,Medium,United States,Grove City,Ohio,43123,East
TEC-MA-10003673,37,Medium,United States,New York City,New York,10011,East
FUR-BO-10001567,48,Medium,United States,Chicago,Illinois,60610,Central
FUR-FU-10001379,44,Large,United States,Dearborn,Michigan,48126,Central
TEC-MA-10000984,21,Medium,United States,New York City,New York,10009,East
OFF-AR-10000937,28,Small,United States,Seattle,Washington,98115,West
FUR-FU-10002030,52,Large,United States,Aurora,Colorado,80013,West
OFF-FA-10000254,69,Large,United States,Warner Robins,Georgia,31088,South
OFF-AP-10004136,69,Large,United States,Aurora,Colorado,80013,West
TEC-AC-10002370,57,Large,United States,Minneapolis,Minnesota,55407,Central
OFF-AR-10003986,35,Medium,United States,Mission Viejo,California,92691,West
OFF-SU-10004290,67,Medium,United States,Rochester Hills,Michigan,48307,Central
TEC-MA-10004552,70,Large,United States,Columbus,Indiana,47201,Central
OFF-PA-10000312,67,Large,United States,Vancouver,Washington,98661,West
OFF-PA-10001001,50,Large,United States,New York City,New York,10024,East
OFF-PA-10001583,41,Small,United States,Columbus,Ohio,43229,East
TEC-MA-10002694,67,Medium,United States,Aurora,Illinois,60505,Central
TEC-MA-10004626,40,Medium,United States,New York City,New York,10011,East
TEC-PH-10004241,60,Large,United States,Dallas,Texas,75081,Central
OFF-SU-10003936,27,Small,United States,Cleveland,Ohio,44105,East
TEC-MA-10003337,48,Small,United States,Columbus,Indiana,47201,Central
OFF-PA-10000210,40,Large,United States,Tyler,Texas,75701,Central
OFF-AR-10003477,61,Large,United States,New York City,New York,10024,East
FUR-CH-10002317,60,Large,United States,Burlington,North Carolina,27217,South
OFF-LA-10004677,20,Small,United States,Jackson,Mississippi,39212,South
FUR-CH-10002780,61,Large,United States,New York City,New York,10035,East
OFF-EN-10001535,45,Medium,United States,Waynesboro,Virginia,22980,South
TEC-MA-10003493,49,Medium,United States,Los Angeles,California,90036,West
TEC-AC-10002380,27,Small,United States,Chester,Pennsylvania,19013,East
TEC-PH-10002817,29,Small,United States,Long Beach,California,90805,West
TEC-MA-10003589,24,Small,United States,Cary,North Carolina,27511,South
OFF-AP-10003099,36,Large,United States,New York City,New York,10035,East
TEC-PH-10002645,40,Medium,United States,New York City,New York,10035,East
OFF-ST-10001627,29,Small,United States,Palm Coast,Florida,32137,South
